hhcluster_id,h_size,n_triangles
310100002140190179,10,2
310100002140531600,10,2
310100002151963029,10,2
310100002159107885,10,2
310100002162566962,10,2
310100002166549806,10,2
310100002169451537,10,2
310100002170257247,10,2
310100002188834848,10,2
310100002198277038,10,2
310100002199774023,10,2
310100002200582506,10,2
310100002201604930,10,2
310100002203258980,10,2
310100002204334341,10,2
310100002204368731,10,2
310100002207691082,10,2
310100002214031442,10,2
310100002214192350,10,2
310100002214638622,10,2
310100002220046870,10,2
310100002220311214,10,2
310100002246321805,10,2
310100002255059487,10,2
310100002255064473,10,2
310100002264220227,10,2
310100002264545322,10,2
310100002264629748,10,2
310100002275670679,10,2
310100002276274703,10,2
310100002288875380,10,2
310100002289048916,10,2
310100002324239475,10,2
310100002381124722,10,2
310100002391709048,10,2
310100002401303752,10,2
310100002402217270,10,2
310100002415203552,10,2
310100002494969940,10,2
310100002514498564,10,2
310100002516977149,10,2
310100002517371741,10,2
310100002518005177,10,2
310100002518608976,10,2
310100002518725665,10,2
310100002524795682,10,2
310100002535640185,10,2
310100002550668201,10,2
310100002551221593,10,2
310100002552627370,10,2
310100002553805608,10,2
310100002554571041,10,2
310100002555056556,10,2
310100002555531811,10,2
310100002555600745,10,2
310100002555625640,10,2
310100002555715118,10,2
310100002593183056,10,2
310100002607721454,10,2
310100002686874760,10,2
310100002730159011,10,2
310100002757271147,10,2
310100002757728105,10,2
310100002757797724,10,2
310100002757815731,10,2
310100003009708592,10,2
310100003017886936,10,2
310100003025400570,10,2
310100003040596284,10,2
310100003075945850,10,2
310100003100224067,10,2
310100003106975361,10,2
310100003108170167,10,2
310100003110025244,10,2
310100003113210194,10,2
310100003132141440,10,2
310100003137317604,10,2
310100003142588668,10,2
310100003153853735,10,2
310100003153996025,10,2
310100003154193412,10,2
310100003154416391,10,2
310100003154846675,10,2
310100003155071092,10,2
310100003155831267,10,2
310100003156034547,10,2
310100003156215524,10,2
310100003156619638,10,2
310100003157177198,10,2
310100003157300264,10,2
310100003173357926,10,2
310100003174937865,10,2
310100003175052698,10,2
310100003175575712,10,2
310100003226707807,10,2
310100003248905045,10,2
310100003259039449,10,2
310100003259897494,10,2
310100003260196727,10,2
310100003437252106,10,2
310100003437908997,10,2
310100003611621758,10,2
310100003612101848,10,2
310100003702770899,10,2
350000001689852768,10,2
350000003424828912,10,2
310100000001144521,10,1
310100000001787019,10,1
310100000002285633,10,1
310100000002324258,10,1
310100000002448027,10,1
310100000006805906,10,1
310100000008404144,10,1
310100000014644050,10,1
310100000015685008,10,1
310100000016923744,10,1
310100000017606668,10,1
310100000017927646,10,1
310100000019098544,10,1
310100000021348057,10,1
310100000024128352,10,1
310100000026545496,10,1
310100000028122389,10,1
310100000028743718,10,1
310100000029257584,10,1
310100000031897553,10,1
310100000032961634,10,1
310100000034440795,10,1
310100000034668172,10,1
310100000050042630,10,1
310100000050240737,10,1
310100000050591099,10,1
310100000050764107,10,1
310100000051501799,10,1
310100000051706557,10,1
310100000054041434,10,1
310100000054213035,10,1
310100000054949301,10,1
310100000055249103,10,1
310100000061044414,10,1
310100000068028783,10,1
310100000078164475,10,1
310100000081957642,10,1
310100000082887166,10,1
310100000082942617,10,1
310100000083977240,10,1
310100000084874016,10,1
310100000085002356,10,1
310100000087263615,10,1
310100000087723673,10,1
310100000088033903,10,1
310100000088042516,10,1
310100000088808965,10,1
310100000089103895,10,1
310100000091238706,10,1
310100000091510460,10,1
310100000094571922,10,1
310100000095028380,10,1
310100000123570921,10,1
310100000130661578,10,1
310100000132549956,10,1
310100000144224239,10,1
310100000148571471,10,1
310100000160965763,10,1
310100000170437023,10,1
310100000179160591,10,1
310100000190438321,10,1
310100000205759122,10,1
310100000205992900,10,1
310100000206616265,10,1
310100000207110868,10,1
310100000208189173,10,1
310100000208521492,10,1
310100000210484851,10,1
310100000211660456,10,1
310100000212276230,10,1
310100000212494554,10,1
310100000212517750,10,1
310100000212577618,10,1
310100000213825925,10,1
310100000214721774,10,1
310100000214803189,10,1
310100000215170032,10,1
310100000215348454,10,1
310100000215500351,10,1
310100000215649633,10,1
310100000215881280,10,1
310100000215920473,10,1
310100000215922518,10,1
310100000215932812,10,1
310100000215945141,10,1
310100000215979982,10,1
310100000216110698,10,1
310100000216415331,10,1
310100000216491854,10,1
310100000216907918,10,1
310100000217363610,10,1
310100000217697246,10,1
310100000217973346,10,1
310100000218501541,10,1
310100000218567830,10,1
310100000218655718,10,1
310100000218844991,10,1
310100000218988377,10,1
310100000219345017,10,1
310100000219724225,10,1
310100000219763567,10,1
310100000219918017,10,1
310100000220227987,10,1
310100000220553720,10,1
310100000220586295,10,1
310100000220701881,10,1
310100000220991732,10,1
310100000221141164,10,1
310100000221281903,10,1
310100000221476067,10,1
310100000221663401,10,1
310100000221892483,10,1
310100000222257956,10,1
310100000222407746,10,1
310100000222451246,10,1
310100000222734832,10,1
310100000222895233,10,1
310100000223100573,10,1
310100000223174099,10,1
310100000223273957,10,1
310100000223473901,10,1
310100000289629839,10,1
310100000318973875,10,1
310100000340677028,10,1
310100000340940458,10,1
310100000341165229,10,1
310100000342180126,10,1
310100000348092007,10,1
310100000349712277,10,1
310100000355044118,10,1
310100000366742121,10,1
310100000367010614,10,1
310100000367082548,10,1
310100000367248228,10,1
310100000380360731,10,1
310100000421567040,10,1
310100000424741901,10,1
310100000436486725,10,1
310100000436854954,10,1
310100000446915957,10,1
310100000447528936,10,1
310100000465434770,10,1
310100000472321587,10,1
310100000486085048,10,1
310100000486104807,10,1
310100000502482531,10,1
310100000521603621,10,1
310100000522253501,10,1
310100000532123754,10,1
310100000595372460,10,1
310100000597268737,10,1
310100000597599398,10,1
310100000597756891,10,1
310100000604324209,10,1
310100000604890887,10,1
310100000606898388,10,1
310100000613506927,10,1
310100000623405670,10,1
310100000627639688,10,1
310100000628587266,10,1
310100000630503029,10,1
310100000631335892,10,1
310100000634313471,10,1
310100000635917443,10,1
310100000640283049,10,1
310100000642535816,10,1
310100000644833165,10,1
310100000645049266,10,1
310100000646948740,10,1
310100000649831149,10,1
310100000650874535,10,1
310100000652328477,10,1
310100000658548773,10,1
310100000661398534,10,1
310100000662488112,10,1
310100000664828514,10,1
310100000665499483,10,1
310100000672184490,10,1
310100000672277195,10,1
310100000674281221,10,1
310100000674428695,10,1
310100000675975108,10,1
310100000676346943,10,1
310100000691613752,10,1
310100000692480933,10,1
310100000693632319,10,1
310100000699404997,10,1
310100000701677525,10,1
310100000705154739,10,1
310100000705711635,10,1
310100000724918539,10,1
310100000732046745,10,1
310100000742182083,10,1
310100000742246343,10,1
310100000743915697,10,1
310100000744996381,10,1
310100000745182038,10,1
310100000746642353,10,1
310100000748019408,10,1
310100000752427816,10,1
310100000756232033,10,1
310100000757611296,10,1
310100000758661678,10,1
310100000759483469,10,1
310100000760985398,10,1
310100000761917463,10,1
310100000762494458,10,1
310100000762856073,10,1
310100000766590756,10,1
310100000767191893,10,1
310100000768008244,10,1
310100000770842644,10,1
310100000770967333,10,1
310100000773512721,10,1
310100000775513520,10,1
310100000775905430,10,1
310100000780787097,10,1
310100000781670970,10,1
310100000782240276,10,1
310100000782647381,10,1
310100000782936187,10,1
310100000784017114,10,1
310100000784436952,10,1
310100000784939542,10,1
310100000785145239,10,1
310100000786458129,10,1
310100000786688586,10,1
310100000791170310,10,1
310100000792072780,10,1
310100000792083783,10,1
310100000792132724,10,1
310100000796825272,10,1
310100000796827336,10,1
310100000798033234,10,1
310100000799727633,10,1
310100000803184489,10,1
310100000803313109,10,1
310100000804862721,10,1
310100000805864200,10,1
310100000807191797,10,1
310100000807329249,10,1
310100000808348517,10,1
310100000808507605,10,1
310100000810250292,10,1
310100000810260270,10,1
310100000812984281,10,1
310100000813035478,10,1
310100000813065613,10,1
310100000813389104,10,1
310100000813707771,10,1
310100000813737603,10,1
310100000813755101,10,1
310100000814478725,10,1
310100000814583758,10,1
310100000815174462,10,1
310100000816447582,10,1
310100000816463549,10,1
310100000819449041,10,1
310100000821568307,10,1
310100000823080272,10,1
310100000825074548,10,1
310100000826631270,10,1
310100000826736046,10,1
310100000827465577,10,1
310100000829573785,10,1
310100000831133376,10,1
310100000831193995,10,1
310100000835961937,10,1
310100000836875578,10,1
310100000846844696,10,1
310100000847126631,10,1
310100000847866185,10,1
310100000849633690,10,1
310100000852945967,10,1
310100000853011332,10,1
310100000864611919,10,1
310100000866095008,10,1
310100000879901534,10,1
310100000884752668,10,1
310100000885106932,10,1
310100000917018289,10,1
310100000917597314,10,1
310100000918984286,10,1
310100000921978435,10,1
310100000923000633,10,1
310100000925960656,10,1
310100000927048095,10,1
310100000928566987,10,1
310100000930843639,10,1
310100000941068788,10,1
310100000949345298,10,1
310100000953340114,10,1
310100000953424101,10,1
310100000957199863,10,1
310100000957328507,10,1
310100000958956695,10,1
310100000967759678,10,1
310100000967784666,10,1
310100000968926500,10,1
310100000972402648,10,1
310100000985177397,10,1
310100000990146073,10,1
310100000993124217,10,1
310100000993472751,10,1
310100000993623301,10,1
310100000993672797,10,1
310100000993983062,10,1
310100000998811157,10,1
310100000999892497,10,1
310100001007935365,10,1
310100001008013422,10,1
310100001008431191,10,1
310100001009374784,10,1
310100001014058992,10,1
310100001014124152,10,1
310100001014643121,10,1
310100001014650544,10,1
310100001023960095,10,1
310100001029874689,10,1
310100001032570124,10,1
310100001033273002,10,1
310100001035263858,10,1
310100001035275160,10,1
310100001035351459,10,1
310100001035828494,10,1
310100001035852057,10,1
310100001036057395,10,1
310100001036570863,10,1
310100001041334968,10,1
310100001063791075,10,1
310100001067718984,10,1
310100001074727225,10,1
310100001079265039,10,1
310100001079945822,10,1
310100001089736138,10,1
310100001090854473,10,1
310100001092508608,10,1
310100001096178653,10,1
310100001101225548,10,1
310100001101338123,10,1
310100001101863260,10,1
310100001102518800,10,1
310100001107916810,10,1
310100001108105047,10,1
310100001108868965,10,1
310100001110326177,10,1
310100001111081143,10,1
310100001116484758,10,1
310100001117624301,10,1
310100001127662630,10,1
310100001139839797,10,1
310100001144322445,10,1
310100001146742551,10,1
310100001149981454,10,1
310100001151353327,10,1
310100001151793555,10,1
310100001152823348,10,1
310100001153027667,10,1
310100001153133013,10,1
310100001155762643,10,1
310100001162047539,10,1
310100001166199241,10,1
310100001182983552,10,1
310100001184101437,10,1
310100001185891519,10,1
310100001186210379,10,1
310100001186962019,10,1
310100001188689665,10,1
310100001188814010,10,1
310100001190222006,10,1
310100001190278260,10,1
310100001191135352,10,1
310100001195466406,10,1
310100001217457359,10,1
310100001226458241,10,1
310100001235250235,10,1
310100001241500174,10,1
310100001241610767,10,1
310100001241853309,10,1
310100001241987127,10,1
310100001242119261,10,1
310100001243591653,10,1
310100001244077556,10,1
310100001245749595,10,1
310100001246423162,10,1
310100001247601368,10,1
310100001248699164,10,1
310100001251732621,10,1
310100001252360389,10,1
310100001253667274,10,1
310100001253896657,10,1
310100001254534298,10,1
310100001254604443,10,1
310100001254803455,10,1
310100001254877417,10,1
310100001258327616,10,1
310100001258346172,10,1
310100001260040725,10,1
310100001260541237,10,1
310100001261589620,10,1
310100001262281458,10,1
310100001262400047,10,1
310100001262498237,10,1
310100001263241808,10,1
310100001264230642,10,1
310100001265313164,10,1
310100001265314194,10,1
310100001266296461,10,1
310100001271874811,10,1
310100001281833268,10,1
310100001282213498,10,1
310100001283539361,10,1
310100001283680855,10,1
310100001283864415,10,1
310100001284121889,10,1
310100001290339807,10,1
310100001291008699,10,1
310100001291052090,10,1
310100001291954887,10,1
310100001292225602,10,1
310100001293883494,10,1
310100001306907596,10,1
310100001306995957,10,1
310100001326767520,10,1
310100001338832096,10,1
310100001355274384,10,1
310100001360227218,10,1
310100001360701041,10,1
310100001362425763,10,1
310100001379861131,10,1
310100001379865953,10,1
310100001379915432,10,1
310100001380474782,10,1
310100001381247195,10,1
310100001381532008,10,1
310100001383531633,10,1
310100001387333455,10,1
310100001387391116,10,1
310100001387602555,10,1
310100001395589362,10,1
310100001395834164,10,1
310100001430157848,10,1
310100001438212154,10,1
310100001438238778,10,1
310100001438451642,10,1
310100001438741204,10,1
310100001439154093,10,1
310100001440291532,10,1
310100001440319856,10,1
310100001442828791,10,1
310100001448837801,10,1
310100001450991216,10,1
310100001451800499,10,1
310100001458340636,10,1
310100001463456579,10,1
310100001463640249,10,1
310100001463708070,10,1
310100001464633700,10,1
310100001464780908,10,1
310100001465550579,10,1
310100001468080090,10,1
310100001469436189,10,1
310100001469509159,10,1
310100001469525709,10,1
310100001469540443,10,1
310100001469694117,10,1
310100001477410083,10,1
310100001477611445,10,1
310100001478344103,10,1
310100001487973084,10,1
310100001488951201,10,1
310100001490365323,10,1
310100001490533015,10,1
310100001492383147,10,1
310100001493181840,10,1
310100001493217095,10,1
310100001493364071,10,1
310100001496189038,10,1
310100001499330271,10,1
310100001499391647,10,1
310100001500713878,10,1
310100001500720305,10,1
310100001501685868,10,1
310100001502796825,10,1
310100001502948756,10,1
310100001504346517,10,1
310100001509867315,10,1
310100001509930477,10,1
310100001510359207,10,1
310100001515196369,10,1
310100001515622782,10,1
310100001515729982,10,1
310100001515794967,10,1
310100001516756156,10,1
310100001517873538,10,1
310100001518857821,10,1
310100001522487728,10,1
310100001523077518,10,1
